Partno,Judgement1,Word Pair,Judged Value,Recall,COS,LSA ,FSG,QSS.1,QCON.1,HAL.1,LogHAL.1,Subtlex.1,LogSub.1,Length.1,POS.1,Ortho.1,Phono.1,Phonemes.1,Syllables.1,Morphemes.1,AOA.1,Valence.1,Imageability.1,Familiarity.1,QCON.2,HAL.2,LogHAL.2,Subtlex.2,LogSub.2,Length.2,POS.2,Ortho.2,Phono.2,Phonemes.2,Syllables.2,Morphemes.2,AOA.2,Valence.2,Imageability.2,Familiarity.2,TSS.2,FSS.1,FSS.2,COSC.1,COSC.2
1,associative,Habit_Coke,10,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
2,associative,Habit_Coke,NA,NA,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
3,associative,Habit_Coke,NA,NA,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
4,associative,Habit_Coke,15,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
5,associative,Habit_Coke,10,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
6,associative,Habit_Coke,2,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
7,associative,Habit_Coke,10,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
8,associative,Habit_Coke,12,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
9,associative,Habit_Coke,2,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
10,associative,Habit_Coke,5,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
11,associative,Habit_Coke,20,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
12,associative,Habit_Coke,30,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
13,associative,Habit_Coke,50,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
14,associative,Habit_Coke,22,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
15,associative,Habit_Coke,2,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
16,associative,Habit_Coke,10,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
17,associative,Habit_Coke,50,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
18,associative,Habit_Coke,10,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
19,associative,Habit_Coke,35,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
20,associative,Habit_Coke,40,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
21,associative,Habit_Coke,NA,NA,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
22,associative,Habit_Coke,2,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
23,associative,Habit_Coke,3,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
24,associative,Habit_Coke,1,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
25,associative,Habit_Coke,50,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
26,associative,Habit_Coke,2,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
27,associative,Habit_Coke,NA,NA,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
28,associative,Habit_Coke,1,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
29,associative,Habit_Coke,10,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
30,associative,Habit_Coke,30,NA,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
31,associative,Habit_Coke,45,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
32,associative,Habit_Coke,12,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
33,associative,Habit_Coke,3,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
34,associative,Habit_Coke,10,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
35,associative,Habit_Coke,NA,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
36,associative,Habit_Coke,25,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
37,associative,Habit_Coke,40,NA,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
38,associative,Habit_Coke,10,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
39,associative,Habit_Coke,15,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
40,associative,Habit_Coke,20,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
41,associative,Habit_Coke,12,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
42,associative,Habit_Coke,20,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
43,associative,Habit_Coke,80,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
44,associative,Habit_Coke,NA,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
45,associative,Habit_Coke,10,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
46,thematic,Habit_Coke,42,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
47,thematic,Habit_Coke,30,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
48,thematic,Habit_Coke,10,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
49,thematic,Habit_Coke,20,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
50,thematic,Habit_Coke,40,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
51,thematic,Habit_Coke,90,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
52,thematic,Habit_Coke,30,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
53,thematic,Habit_Coke,100,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
54,thematic,Habit_Coke,70,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
55,thematic,Habit_Coke,50,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
56,thematic,Habit_Coke,100,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
57,thematic,Habit_Coke,20,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
58,thematic,Habit_Coke,5,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
59,thematic,Habit_Coke,70,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
60,thematic,Habit_Coke,100,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
61,thematic,Habit_Coke,60,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
62,thematic,Habit_Coke,50,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
63,thematic,Habit_Coke,50,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
64,thematic,Habit_Coke,50,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
65,thematic,Habit_Coke,100,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
66,thematic,Habit_Coke,70,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
67,thematic,Habit_Coke,30,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
68,thematic,Habit_Coke,80,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
69,thematic,Habit_Coke,50,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
70,semantic,Habit_Coke,10,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
71,semantic,Habit_Coke,75,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
72,semantic,Habit_Coke,0,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
73,semantic,Habit_Coke,20,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
74,semantic,Habit_Coke,10,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
75,semantic,Habit_Coke,50,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
76,semantic,Habit_Coke,1,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
77,semantic,Habit_Coke,65,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
78,semantic,Habit_Coke,75,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
79,semantic,Habit_Coke,50,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
80,semantic,Habit_Coke,25,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
81,semantic,Habit_Coke,12,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
82,semantic,Habit_Coke,5,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
83,semantic,Habit_Coke,0,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
84,semantic,Habit_Coke,NA,NA,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
85,semantic,Habit_Coke,0,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
86,semantic,Habit_Coke,0,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
87,semantic,Habit_Coke,80,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
88,semantic,Habit_Coke,60,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
89,semantic,Habit_Coke,60,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
90,semantic,Habit_Coke,10,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
91,semantic,Habit_Coke,60,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
92,semantic,Habit_Coke,85,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
93,semantic,Habit_Coke,25,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
94,semantic,Habit_Coke,0,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
95,semantic,Habit_Coke,20,0,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
96,semantic,Habit_Coke,80,1,0.0631932,0.087969,0.014,17,3.45,6475,8.78,14.47,2.87,5,NN,2,4,5,2,1,7.67,5.2,NA,NA,5.68,4270,8.36,18.59,2.98,4,NN,14,33,3,1,1,4.74,6.55,6.17,6.59,9,7,14,157,81
